Siret;UAI validée;Raison sociale;Enseigne;numero_declaration_activite;etat_administratif;Nature;Adresse;Académie;Région;Qualiopi;Réseaux;Réseaux à jour;Nombre de relations;Nombre de lieux de formation;Date d'import;UAI probable;UAI potentielle 1;UAI potentielle 2;UAI potentielle 3;UAI potentielle 4;UAI potentielle 5;UAI potentielle 6;UAI potentielle 7;UAI potentielle 8;UAI potentielle 9;UAI potentielle 10;UAI potentielle 11;UAI potentielle 12;UAI potentielle 13;UAI potentielle 14;UAI potentielle 15;UAI potentielle 16;UAI potentielle 17;UAI potentielle 18;UAI potentielle 19;UAI potentielle 20;UAI potentielle 21;UAI potentielle 22;UAI potentielle 23;UAI potentielle 24;UAI potentielle 25;UAI potentielle 26;UAI potentielle 27;UAI potentielle 28;UAI potentielle 29;UAI potentielle 30;UAI potentielle 31;UAI potentielle 32;UAI potentielle 33;UAI potentielle 34;UAI potentielle 35;UAI potentielle 36;UAI potentielle 37;UAI potentielle 38;UAI potentielle 39;UAI potentielle 40;UAI potentielle 41;UAI potentielle 42;UAI potentielle 43;UAI potentielle 44;UAI potentielle 45;UAI potentielle 46;UAI potentielle 47;UAI potentielle 48;UAI potentielle 49;UAI potentielle 50;UAI potentielle 51;UAI potentielle 52;UAI potentielle 53;UAI potentielle 54;UAI potentielle 55;UAI potentielle 56;UAI potentielle 57;UAI potentielle 58;UAI potentielle 59;UAI potentielle 60
33453316300062;0371438M;ASS REGION PROMOTION METALLURG;PROMETA CEFAMREC;24450224445;actif;formateur;8 RUE DU CLOS BOURGET 37400 AMBOISE;Orléans-Tours;Centre-Val de Loire;Oui;uimm;uimm;4;1;2021-12-17;0371438M;0371438M;0451653C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33453316300021;0281046K;ASS REGION PROMOTION METALLURG;PROMETA CEFAMREC;24450224445;actif;formateur;2 RUE LOUIS APPERT 28200 CHATEAUDUN;Orléans-Tours;Centre-Val de Loire;Oui;uimm;uimm;4;1;2021-12-17;0281046K;0281046K;0451653C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77871521900136;0251945D;ASS DEVELOPP FORMATION PROFESS;;43250243625;actif;responsable_formateur;5 RUE DU CHATEAU 25400 EXINCOURT;Besançon;Bourgogne-Franche-Comté;Oui;uimm;uimm;4;2;2021-12-17;0251944C;0251944C;0251945D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34872549000042;0142430R;CENTRE DE FORMATION D'APPRENTIS DE L'INDUSTRIE GRAND OUEST NORMANDIE;;25140050314;actif;formateur;35 RES MAURICE DUROS 14500 VIRE-NORMANDIE;Normandie;Normandie;Oui;uimm;uimm;3;1;2021-12-17;0142430R;0142430R;0611152W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40120610700047;0101039A;CFAI DE CHAMPAGNE ARDENNE;;44510203351;actif;formateur;12 RUE DE QUEBEC 10430 ROSIERES-PRES-TROYES;Reims;Grand Est;Oui;;uimm;3;1;2021-12-17;0101039A;0101039A;0511949S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40120610700062;0511949S;CFAI DE CHAMPAGNE ARDENNE;;44510203351;actif;responsable_formateur;3 RUE MAX HOLSTE 51100 REIMS;Reims;Grand Est;Oui;uimm;uimm;3;4;2021-12-17;0511949S;0081059H;0511949S;0520892M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30290898300075;0021796S;PROMEO CENTRE DE FORMATION D APPRENTIS DE L INDUSTRIE DE PICARDIE PROMEO CFAI PICARDIE;;32600361560;actif;responsable_formateur;161 RUE DES GRANDS PRES 02200 BILLY-SUR-AISNE;Amiens;Hauts-de-France;Oui;uimm;uimm;6;1;2021-12-17;0021796S;0021796S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30290898300109;0021740F;PROMEO CENTRE DE FORMATION D APPRENTIS DE L INDUSTRIE DE PICARDIE PROMEO CFAI PICARDIE;;32600361560;actif;responsable_formateur;114 RUE DE LA CHAUSSEE ROMAINE 02100 SAINT-QUENTIN;Amiens;Hauts-de-France;Oui;uimm;uimm;6;1;2021-12-17;0021740F;0021740F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77931004400028;0010856A;AFPMA APPRENTISSAGE;;84010232801;actif;responsable_formateur;1 ALL DES TYRANDES 01960 PERONNAS;Lyon;Auvergne-Rhône-Alpes;Oui;uimm;uimm;1;1;2021-12-17;0010856A;0010856A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77572845400221;0772824B;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77572845400213;0772241T;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77572845400247;0942594J;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77572845400239;0922710W;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77639524600015;0420991Z;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39048242000069;0352927S;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39048242000044;0292258X;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39048242000036;0352503F;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39048242000051;0561949P;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44010465100029;0641409J;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44010465100037;0641409J;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44010465100060;0401080G;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37910309600051;0352337A;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78835426400129;0442620J;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34958609900039;0881721T;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39379933300041;0251542K;;;;;;;;;;;uimm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
